0.02389597390638725, 0.35510672936075477
0.0384928031778989, 0.35510672936075455
0.06415403424003427, 0.3531994977532073
0.10159771976925368, 0.351933704245064
0.16365857469219458, 0.35035783968235445
0.257419135865843, 0.34847611373760246
0.4246668609507244, 0.34567245753933196
0.7005770654273707, 0.3428913580896253
1.1285237921705973, 0.3328840618417339
1.8178813043475757, 0.3240401890993413
2.7919963524541016, 0.3087091142795807
4.605983633635072, 0.28628981727756414
7.546959311900545, 0.2652604773576895
11.911131929237976, 0.24621743385175657
17.53134846879095, 0.22543458336527186
31.01284476220606, 0.1963758824355319
58.62834900594323, 0.16440193459038588
91.90322785968002, 0.14446915185949868
260.5513978450253, 0.10336610875172324
414.0305234270309, 0.08802442987078843
620.9104123228975, 0.07704018224505624
1003.6047528412332, 0.06545877060418913
1652.8398372796446, 0.05410431578198418
2499.9122355621066, 0.04713022552552416
3710.9444782967103, 0.04000923585272556
6028.880387174835, 0.033210536486688175
124.62014013849074, 0.1324625231537165
174.84252059883337, 0.11900943554066942
